bureau_id,v1,v2
72053208763,13,1
72054318041,7,5
72055365816,5,4
72056173913,9,5
72057247246,13,2
72058314826,12,2
72901139235,5,4
729021310928,13,9
72903103519,5,2
72904167024,1,0
729053315735,7,9
7290610267,4,1
72907104424,7,0
72908244935,5,2
72909145730,11,1
72910123012,7,2
7291183921,22,2
72912108171,35,3
72913127456,21,1
72914207671,31,3
72915126192,55,2
72916113956,32,9
72601228073,96,8
72602156744,13,11
72603287537,14,1
72604379340,12,7
7270121138,20,1
7230161010,4,0
725012121,5,1
72502192,0,1
73001143664,22,4
73002123258,28,3
73003163546,27,0
73004113763,32,13
73005192853,36,5
73006212140,45,4
7300773760,26,3
7300873779,29,1
73009251933,22,3
73010222463,34,2
73011172669,30,1
7301223365,29,1
7301372534,28,3
7301482347,33,4
73015104157,11,2
73016193134,24,4
73017113153,26,0
73018173559,33,3
73019194047,25,5
73020254944,43,1
7302182681,45,3
73022103545,18,2
73023125885,17,2
73024152665,24,7
73025153282,23,3
7302664957,25,5
73027142644,20,5
73028122551,37,2
7302952360,36,0
73030112952,11,3
73031102056,29,4
73032142054,24,5
73033144185,28,2
73034185076,45,8
73035163464,35,3
73036142871,33,2
73037145557,25,3
73038215687,24,3
73039102150,28,1
7304042884,23,2
73041133965,32,6
7304274558,29,7
73043174956,24,2
73044124950,11,5
73045154888,35,2
73046114272,26,1
73047143060,14,4
73048102339,23,1
73049116271,34,4
73050204993,24,0
7305142233,13,2
73052156183,12,0
73901158791,41,4
73902186182,37,1
73903115588,25,9
73904205268,25,4
73905154670,21,6
73906166077,27,5
73907144364,32,1
7390874483,36,5
7390997069,14,3
73910185262,24,1
73911154845,15,3
7391251932,13,0
7391363042,6,1
736012683106,37,3
7360238141157,58,11
736032193143,49,5
737013857,39,2
73301251,0,0
735011103,3,0
740012135,1,2
740021115,0,0
74003194852,23,3
74004292,0,1
74005288,0,1
74006144955,17,6
74007156351,13,2
74008164951,14,2
74009309170,12,3
74010293229,3,4
74011146640,6,5
74012143716,9,2
74013184815,5,4
74014175418,13,7
74015273816,5,4
74016195912,13,7
74017265636,18,1
7401896531,13,3
74019114723,10,4
74020159049,7,6
740211710042,11,3
74022189237,5,3
74023356639,12,2
74024248444,7,4
74025105439,9,3
7402634425,5,1
74027206663,20,3
74028157454,8,3
74029156049,13,3
74030207043,19,15
74031265519,14,6
7403264217,7,5
7403374333,9,1
74034173513,2,6
7403526599,3,5
74036167133,14,6
74037246118,10,10
74038238014,10,3
74039276328,6,4
74040136123,6,0
74041135420,2,2
74042155621,2,3
74043265410,4,5
74044166712,4,2
74045135113,7,6
7404695415,8,1
74047154511,14,1
74048125236,9,5
74049135714,44,2
74050136159,9,3
7405154840,12,1
7405264113,8,1
74901245322,5,4
74902187952,9,1
74903105827,8,1
7490475832,9,2
74905105225,6,2
74906147150,8,1
74907181443,60,7
749081810766,10,4
749092510347,9,6
749102111532,6,3
749112410435,15,7
749122010323,1,11
74913249725,6,4
74914911114,3,1
749152011724,4,10
74601209028,9,0
746021510041,5,6
746033413839,14,2
747012719,4,0
743013134,1,2
7450123151,4,4
7450299039,10,4
745031313126,6,9
74504812025,4,2
71001715263,57,3
71002411163,72,1
71003916477,44,8
7100432221,25,2
7100539246,25,1
7100638540,18,3
71007717456,58,4
71008323438,39,6
71009621345,19,8
7101059312,8,3
71011723547,30,3
71012116354,29,1
71013326157,11,7
71014416459,33,4
71015515294,30,3
710162151115,23,8
71017393119,50,6
71018312892,36,4
71019771357,26,2
7102028658,17,4
710210102,0,1
710220014,0,0
7102386652,37,0
71024412087,39,8
71025320365,35,1
71026418546,25,2
71027420857,23,6
71028312423,14,2
71029110948,16,0
7103059332,22,4
71031229674,36,2
71032618554,24,1
710331019370,29,5
71034927233,19,3
71035318349,32,4
71036827754,28,5
71037813442,34,4
710381216839,34,2
71039108452,36,3
71040912560,33,4
71041523476,44,1
71042419548,36,0
71043514533,49,5
71044916371,64,3
710451118434,45,4
710461227458,40,1
71047115542,10,5
710481171339,9,0
71049326238,23,3
71050825264,32,6
71051213268,56,10
71052225329,34,2
71053818356,37,4
71054323269,32,2
71055517462,17,3
71056215457,32,0
710579342105,37,10
710581015643,26,0
71059422535,22,1
71060422341,13,1
71061021240,23,1
71901411391,66,1
7190216041,19,1
7190316155,25,2
7190448389,30,2
71905213187,15,0
71906311163,18,0
7190736025,12,0
71908211140,15,1
71909112268,12,0
71910318569,17,2
71911611576,32,4
71912415372,35,2
71913313168,24,4
71914116384,34,5
71915313244,16,4
71916817379,50,1
71917120195,62,2
71918717162,38,2
7191914053,19,1
71920511152,22,1
716019218115,59,11
716023139109,29,13
71603830396,31,5
716047294122,42,6
71701104219,13,6
7130101310,2,1
715013136,2,3
715020133,0,1
715030121,3,0
7150464885,18,5
7150507272,16,5
7200148271253,14,3
7200243372311,19,1
7200373265301,14,1
7200480360306,11,1
7200573262411,10,8
7200668402301,9,2
7200749394280,10,5
7200840323391,13,1
7200963224212,8,4
7201062292300,8,1
7201168451162,9,4
7201257511151,10,3
7201348365172,6,2
720144035380,8,5
7201530281102,4,6
7201621310121,6,2
7201792674232,14,1
7201833281100,5,2
7201960283250,13,2
7202048310240,16,0
7202144293340,11,4
7202274550342,18,2
7202343562362,21,4
7202450550112,36,3
7202541452151,36,3
7202641554133,21,7
7202729401101,11,5
7202852551152,23,4
720292142154,14,2
7203018524113,24,4
720311954290,16,4
7203213722144,28,3
720331937431,31,5
7203439562201,20,2
7203533715192,22,6
720363222250,25,2
7203720250100,17,3
7203825591141,24,2
720393230062,18,1
7204052830182,27,3
7204100000,0,0
7204276805131,14,0
720432548383,14,2
7204424000,3,1
72045586810130,7,1
720464968394,29,6
7204751443101,19,7
720482221340,20,0
72049622132,10,2
720501839221,12,2
7205134685112,22,1
720523361480,36,9
720537084271,16,4
720543981780,24,5
720551861240,29,5
720561240195,11,5
7205759594102,22,1
7205826496151,20,2
729013186470,18,3
72902311093111,12,5
729031939130,7,2
729043064120,14,0
72905391501440,28,6
72906821450,10,0
729072342181,10,0
729084340541,21,1
729093354270,15,2
729101236150,12,3
7291126372190,6,2
7291281812230,11,2
7291360720201,10,1
7291479705262,16,0
72915103601384,14,2
7291649432301,14,6
7260180758371,18,10
726024765191,16,11
726033971191,31,3
7260438883151,37,7
727014880211,2,0
72301371003,6,1
7250158430,1,0
7250236201,0,1
73001132219,74,12
7300232817,78,7
7300352823,58,1
7300492816,87,19
7300553023,71,12
7300643522,65,5
7300782915,74,7
7300842914,101,5
73009101829,42,3
7301012927,81,7
7301143221,82,4
7301232315,88,1
730135287,50,7
7301423312,59,8
7301592315,71,3
7301693024,40,9
7301732712,74,5
7301854019,72,11
7301973424,58,13
7302044433,68,13
7302144114,99,5
7302262016,61,7
73023162423,107,4
7302472416,82,8
7302522923,94,7
7302673017,75,13
7302712918,54,7
7302833520,63,5
730295327,78,2
7303021720,63,4
7303142712,70,6
7303252617,62,7
7303352921,110,5
7303475926,92,13
7303553620,85,6
7303623018,91,7
7303763123,86,8
7303833136,113,8
7303962615,58,5
7304062213,96,3
7304164018,82,9
7304283021,72,15
7304393026,78,5
7304491816,71,13
7304544525,105,9
7304632220,99,8
7304741824,68,8
7304832115,53,4
73049134019,99,11
7305063627,106,11
730512178,42,5
73052102128,108,4
7390194940,121,24
73902144129,108,7
7390353918,108,18
7390463723,93,10
73905172321,85,11
73906113724,99,14
7390743023,87,10
7390853818,99,16
7390952520,95,20
73910102533,84,6
7391172227,57,13
7391221315,38,1
739131817,53,6
73601115243,135,14
73602177768,215,30
73603125839,180,22
737011337,66,2
73301032,3,0
73501124,10,0
740011520,13,2
740020510,11,0
740031953220,47,4
740040220,9,1
740050820,8,1
740061666160,40,3
740071062210,49,2
74008857141,47,5
740091078266,83,3
74010429262,33,3
74011542163,59,6
74012715172,34,3
74013416192,45,4
740141317173,53,6
74015516291,35,4
740161915213,55,7
740171743292,45,1
740181234114,58,2
74019432132,42,2
74020563180,77,4
740211150192,88,3
74022243210,86,3
74023938416,57,3
74024353291,72,4
74025645101,50,2
7402633041,39,1
740271467214,62,4
74028555190,72,3
740291349182,55,3
740301553183,65,13
74031921303,53,4
74032519103,37,3
7403334293,34,2
74034313121,40,4
74035313263,53,4
740361140170,67,5
740371021261,57,8
74038813221,81,5
74039536272,60,4
74040622181,56,0
74041319121,55,1
74042413144,58,4
74043412242,54,3
7404427153,72,2
74045515123,49,6
74046717102,49,2
740471312161,44,0
74048550111,42,5
740491251171,49,0
74050558163,60,3
7405193982,47,4
7405271862,36,0
74901526274,45,1
74902851223,72,3
74903336110,53,1
7490463481,59,2
74905724103,47,2
74906553141,70,1
74907464242,131,7
74908870211,101,4
74909853250,97,7
74910532231,114,2
74911839294,101,4
74912124260,95,12
74913625271,94,3
74914116112,107,1
74915420210,118,12
74601535232,81,1
74602640181,97,5
74603647353,134,2
7470131901,9,0
743012421,14,0
7450133641,45,4
7450264383,88,4
74503134191,120,10
7450443293,109,2
8100104815,17,5
8100274213,12,6
8100346627,10,9
8100485923,13,10
8100528720,12,10
81006117915,23,11
8100714813,15,5
8100886316,18,5
8100926028,37,5
8101036216,14,5
8101164511,16,5
8101201612,10,1
810132138,12,1
810146193,1,0
8101524821,15,6
81016092,3,2
810171147,5,4
8101846917,18,11
8101932516,15,1
810200425,5,1
8102114615,16,3
8102244319,28,1
8102344525,8,3
8102443118,5,4
8102586741,13,9
8102616726,24,10
8102775023,22,4
8102812227,4,8
8102935017,17,8
8103083614,12,9
8103164617,18,8
8103296022,22,8
8103353321,23,8
8103423315,18,7
8103563014,15,1
8103642920,8,1
81037133825,10,2
8103874810,17,7
8103983417,9,3
8104095325,11,7
8104146614,5,4
8104234117,10,6
8104355929,8,6
81044194218,7,6
81045104628,21,1
8104653929,6,9
8104774018,10,2
8104853134,9,5
8104992213,9,3
8105023522,12,5
8105134722,17,6
8105286620,10,8
810533228,7,3
8105455613,8,6
8105506712,8,4
8105635417,21,2
8105736216,16,2
8105826724,11,4
8105964726,18,6
81060107024,17,4
8106196822,18,4
8106218341,16,7
8106347116,13,5
8190138417,19,4
8190247410,16,2
8190325412,9,3
819040264,7,5
819050316,8,4
819061274,2,3
8190723412,9,2
8190845218,8,4
8190904814,4,2
8191003511,8,4
819112395,11,2
8191209810,15,7
8191307812,21,1
8191419312,22,2
819150269,4,0
819160449,8,2
819176366,9,4
81918175,2,0
8191903210,3,1
819201438,5,1
819210436,4,2
81601411728,32,9
8160245624,6,7
8160359122,23,9
81604213231,15,8
81701066,11,2
81301000,0,0
815011396,5,4
81502273,4,0
815037655,9,7
82001134627,4,13
820026329,6,4
8200395810,6,2
82004195914,14,6
8200595419,18,4
82006145620,13,6
820074408,7,1
8200824116,14,2
8200915011,11,7
8201037712,5,3
8201117820,12,4
8201245918,10,3
8201337013,14,4
8201448328,13,6
8201557418,14,10
82016106928,13,5
8201768714,17,3
820182475,11,7
8201922012,14,1
820201197,8,1
820212334,10,5
820222346,10,4
820231718,31,6
820244336,13,4
8202536512,10,1
820269493,10,7
8202767023,21,5
8202825718,19,3
8202954918,5,4
82030135014,9,3
8203154623,13,4
8203276118,24,11
8203333315,11,6
8203435732,5,7
8203533013,2,10
8203634111,13,1
8203773826,12,3
82038123918,5,5
8203974426,14,3
8204042620,44,22
8204112518,16,1
820421238,7,3
8204321310,5,6
820444197,0,3
8204521314,4,2
8204602213,5,3
820472298,6,2
8204884020,22,3
82049240,1,3
82050122,1,2
82051050,0,0
82052031,0,0
820533465,6,1
820540335,6,5
82901011412,11,3
82902311610,7,4
829030689,5,5
829042405,8,2
8290512788,13,12
829060254,6,0
829070165,4,1
829083291,9,6
829090253,2,1
8291014310,5,1
829111416,3,2
829122398,7,4
829130235,5,0
8291403317,8,1
829150436,5,2
8291628010,9,0
829175927,10,4
8291855413,11,6
826012398,5,3
82602711419,15,5
82603314330,21,6
8260457111,15,8
82701034,7,0
82301040,2,3
810016343195,13,5
810024350206,10,5
810038631163,22,3
810046572173,19,9
810056712257,12,8
8100613734232,16,7
810077422121,13,5
810085617206,13,3
8100911412436,28,1
810109540151,16,5
8101110340214,8,6
810123120110,12,1
81013370152,8,1
810141015051,3,0
810155422243,13,3
8101616151,1,1
81017112070,9,1
8101814512224,16,10
8101911272146,10,0
81020632180,5,1
8102111350181,14,3
8102211323282,16,3
810231137194,22,1
810246230111,17,4
810257655169,26,10
810266563336,20,4
8102754612813,10,3
810282173107,16,7
8102910400215,14,5
810306361174,10,5
810316525145,11,2
8103285131815,16,10
810335411148,16,5
810342281192,14,9
810357209211,6,2
810368214107,10,2
8103743161110,23,3
8103893331810,10,6
810394285102,19,3
8104093642018,10,8
8104194451711,4,3
810428259135,11,6
8104373741612,26,5
8104410342169,15,6
8104510471213,23,2
810463263139,25,9
810474333138,14,2
810486263145,26,4
81049130275,9,2
810508291117,15,5
810519381223,14,8
810526576195,12,7
81053222162,8,2
81054750196,11,4
810558490141,15,4
8105611244244,17,3
8105710393202,22,3
8105818350255,22,3
810599396204,22,3
810609572225,28,2
810618512208,22,10
8106212521325,37,8
810634561178,16,7
8190111621292,15,7
8190215521201,12,5
819035442131,12,3
81904221090,4,6
8190537066,5,2
81906423130,3,3
819072241164,9,3
81908845085,21,1
81909641164,8,2
81910228581,10,4
819117312114,1,3
819126732232,10,14
819138585254,11,1
8191411763241,12,3
81915323150,7,0
819162340160,7,4
819174303101,7,6
8191815041,4,0
81919127152,9,1
81920538072,4,2
81921434152,7,2
8160117915366,23,10
8160212482104,17,4
816031010333613,15,10
8160421889265,28,11
8170156083,3,0
8130100000,0,0
815011125063,5,5
8150242142,2,1
8150317452196,2,7
81001147512,42,5
810021312312,35,5
81003184527,53,9
810042210220,49,10
810051614119,70,11
8100635141017,51,11
81007132415,43,5
81008239115,54,7
81009358630,50,3
81010162417,56,5
8101121359,39,6
81012104112,11,1
8101313418,7,3
810143383,11,0
81015214419,40,4
810164102,7,2
810177007,13,4
810181410419,60,12
81019145812,31,0
810208105,38,1
81021221417,37,2
81022266619,35,3
81023118325,35,3
81024107116,23,5
810251314636,58,11
81026327225,55,7
810272911319,39,5
8102858323,15,8
81029239414,40,5
81030165412,33,9
81031264217,40,6
810322616226,42,9
81033231425,27,10
81034204018,26,7
81035189113,23,2
81036105813,24,2
810372011024,30,3
810382511611,30,6
81039146319,27,2
810401311225,42,13
81041119410,56,3
81042912316,28,9
810431715332,36,4
81044118522,35,11
81045252629,45,0
810461010127,30,10
81047157218,30,5
8104885236,27,6
81049124012,26,2
81050126220,31,5
81051214221,39,8
81052168217,62,7
810538128,23,1
81054127715,41,6
8105594312,59,4
81056216718,42,3
81057225419,46,3
810581611224,50,5
81059195424,47,4
81060237131,57,6
810611510625,56,9
810621910338,68,9
81063168316,61,5
81901255315,72,7
8190216631,65,5
8190394414,46,3
819048025,22,5
819054508,28,4
819063114,26,2
8190714719,26,2
8190891223,49,2
8190942212,46,2
81910115011,27,4
819119622,37,3
819121410212,80,12
81913207213,67,3
81914244511,85,1
819153038,25,0
819167018,43,4
819177156,37,5
819183015,6,0
819194309,27,3
819202227,43,2
819213209,40,1
816012861126,109,8
8160265628,48,4
81603337522,72,11
816041811929,110,12
8170111135,4,0
813010000,0,0
815017804,32,4
815022502,5,2
81503111433,58,8
820011420,47,22
820021012,27,8
82003146,53,12
820042120,57,14
820052212,53,17
820062018,57,14
82007116,41,2
82008247,40,4
820091810,44,8
82010138,71,8
82011224,80,9
820121810,54,12
82013246,64,10
82014285,78,23
82015214,78,19
820162314,74,14
82017335,84,5
8201896,50,7
82019177,22,3
82020810,17,1
82021133,31,7
82022165,29,6
82023492,52,14
82024159,32,4
82025187,60,6
82026198,45,5
820273316,63,12
82028207,62,10
820291410,45,12
820301413,47,15
820311714,49,11
820322311,67,20
82033162,32,18
820341118,59,16
8203599,26,14
820361511,39,4
820371917,43,6
82038913,42,15
820397815,57,13
820401510,28,22
82041179,29,6
82042177,13,5
82043112,12,11
8204417,19,6
8204574,14,10
8204677,26,3
82047102,26,9
820483310,41,9
8204912,3,4
8205011,3,3
8205100,5,0
8205201,3,0
82053137,41,0
82054105,29,5
82901243,105,8
82902206,108,6
8290392,68,8
82904111,38,7
829052310,79,11
8290652,26,2
8290740,12,3
82908120,27,9
8290925,23,1
82910114,38,7
8291196,29,9
8291294,39,8
8291371,25,0
82914176,32,2
8291592,40,5
82916188,73,2
82917186,87,7
82918194,51,15
82601124,26,5
82602368,105,11
826034316,134,10
82604158,71,15
8270182,4,0
8230121,5,1
820014152011,36,16
820023996,25,5
8200353168,47,6
82004817187,48,14
820051121918,47,7
82006672214,51,9
820074446,40,2
82008731212,39,1
82009321214,40,9
8201061166,63,8
82011432211,67,8
82012521911,51,6
820131221316,55,6
82014523815,66,8
82015143297,56,13
82016334115,57,6
820171052320,67,2
8201864910,36,7
8201904921,14,1
820202457,17,2
820215157,28,8
8202264112,28,5
82023124831,51,11
8202437611,28,5
8202575168,53,2
8202674810,41,7
82027782324,57,7
82028841816,50,3
8202947179,38,6
82030681710,39,9
82031662812,36,3
82032761921,55,13
82033301711,25,11
82034416242,50,8
820356892,23,10
8203638109,38,1
82037562210,38,4
8203843219,36,7
82039961915,40,2
82040551712,21,22
82041741114,24,1
8204226135,13,3
820435187,9,6
820442542,15,5
8204542114,11,3
820462565,23,2
820474283,26,4
82048912223,34,4
820490022,3,3
820501111,2,2
820511000,4,0
820520011,2,0
8205331713,37,0
820543168,27,4
82901741410,101,4
829021121510,95,7
8290354117,56,4
829048388,29,1
829051371113,66,13
829066054,19,1
829071062,15,2
829087165,22,7
829092162,20,0
829102297,36,4
829118275,25,6
8291243125,29,7
829133224,22,0
8291442119,32,1
8291530125,33,3
8291653107,74,2
82917541112,81,5
82918341310,48,11
826013077,35,5
826021463017,85,8
826031284528,101,9
82604651211,66,10
827014016,3,0
823010311,3,1
910015384,9,5
9100225114,0,3
9100333135,2,2
910044882,2,3
910054193,5,1
910069105,0,3
910071696,2,2
910083391,1,6
9100926134,1,5
910103883,4,2
9190123134,1,5
9190215195,1,1
9190323162,2,6
919045191,1,2
9190516198,2,7
916012155,3,1
9160231112,2,3
91701133,1,0
91301413,3,1
920015929,9,1
920025587,10,1
9200350142,11,2
920045789,9,3
920054866,5,1
920065594,10,2
9200747117,2,5
9200886100,3,3
9200942107,1,1
9201044110,3,4
9201119140,4,2
9290126111,1,1
9290224168,4,3
9290336104,3,4
9290432108,2,2
929052370,8,1
9260332111,7,1
9260428137,3,0
92701211,0,1
9230100,0,0
930013533,4,1
930021735,4,2
930032582,10,0
930042387,6,1
9300525130,4,2
9300627110,13,3
930073180,14,2
9300858117,5,1
9390146115,3,3
9390232101,5,0
9390320117,8,1
9390416142,0,3
9360549117,3,2
93606935,1,0
9370175,1,1
9330100,0,0
940013697,3,2
9400253117,10,0
940036589,9,6
9400430124,1,1
940055294,7,2
940062770,10,1
9400778,0,1
940087861,12,2
940095475,6,4
949011452,3,4
9490232109,6,2
949034784,8,1
9490421123,7,1
949051998,2,2
946072092,3,0
946084281,3,3
9470197,1,1
9430100,0,0
945012745,2,4
91001524137,18,2
91002981815,7,4
910031211614,18,4
91004693115,18,2
91005413652,8,3
9100694714,0,2
91007562135,3,1
91008523330,14,2
91009642275,5,0
91010123474,6,1
91901492578,3,5
919021491149,3,0
91903892372,3,6
91904170916,2,2
919051671228,6,4
91601461014,9,1
91602222988,2,7
91701064,6,1
91301001,0,0
92001251124,36,1
92002561156,29,0
92003407113,44,1
9200459950,39,2
9200532545,37,1
9200653661,40,1
92007441081,35,1
92008501564,60,3
9200941574,30,1
92010161097,35,3
9201158092,13,1
9290132384,19,1
92902493134,12,2
9290347369,27,1
9290430485,24,1
9290522251,24,3
9260363266,20,0
92604413107,17,0
92701341,14,1
92301203,1,0
930013211,30,0
93002354,16,3
93003934,19,1
93004931,23,0
930051297,22,3
930061177,25,4
930078312,32,0
930081134,61,3
939011073,53,4
939021034,31,0
939031263,15,2
939041391,16,5
936051164,47,3
93606341,9,1
9370152,6,1
9330181,4,1
940019908,29,2
9400244928,34,1
94003297520,42,3
9400451202,28,1
940051936,52,3
9400637510,15,5
94007180,6,1
94008295818,46,2
9400957313,44,4
949017422,18,4
9490231096,28,3
9490398510,35,1
9490451262,16,3
9490515885,11,2
9460711866,12,0
946086823,36,2
94701382,4,1
94301000,0,0
945011402,30,5
10100165,8,2
10100295,9,2
10100378,6,1
10100454,11,1
10100578,11,1
10100684,9,0
10100748,8,6
10100861,7,3
10100975,4,0
10101074,14,4
10101163,18,0
101012104,17,2
10101359,10,1
10101441,15,3
10101579,16,4
101016101,22,1
10101799,17,5
10101870,13,0
10101980,17,5
10102050,15,1
10102154,16,3
10102260,18,0
10102363,17,6
10102435,2,0
10102543,7,1
10102673,19,2
10102769,15,3
10102834,5,2
10102935,6,1
10103035,11,8
10103142,20,3
10103227,15,2
10103328,14,2
10103487,18,2
10103556,19,6
10103648,24,8
10103767,13,4
10103871,11,7
10103969,12,3
10104071,14,5
10104198,23,3
101042103,22,8
101043131,28,5
101044117,23,5
10104584,16,5
101046102,13,0
10104720,10,2
10104863,13,4
10104975,31,4
10105052,40,4
10105153,12,1
10105250,10,1
10105323,46,17
10105447,26,7
10105553,27,4
10105680,25,3
10105772,37,6
10190176,11,2
101902160,8,9
101903144,9,2
10190458,2,1
10190585,7,3
10190648,9,1
10190750,7,2
10190889,6,1
10190975,2,5
10191058,17,4
101911100,24,4
10191272,11,4
10191399,16,1
10191478,8,1
10191589,27,7
10191683,24,3
10191742,19,3
10191851,19,3
101601293,40,3
101602255,43,3
101603161,33,4
10170115,20,1
1013019,1,0
10200173,17,4
10200256,3,0
10200366,10,0
10200440,9,0
10200596,19,2
10200677,13,3
10200764,8,3
10200878,22,1
10200968,17,1
10201063,5,1
10201181,11,1
10201282,14,1
10201385,19,3
10201470,11,1
10201573,14,2
10201678,6,3
10201777,11,0
10201881,18,9
10201964,24,3
10202056,24,4
10202145,11,2
10202248,11,1
10202371,9,3
10202441,9,2
10202524,6,0
10202634,5,1
10202756,9,7
10202852,12,2
10202931,10,1
10203057,14,3
10203151,12,3
10203225,3,2
10203338,27,1
10203469,12,2
10203584,7,0
10203680,8,0
10203770,18,2
10203859,8,0
10203939,10,4
10204055,8,1
10204168,12,11
10204275,18,3
102043106,15,1
102044118,10,2
102045116,13,6
10204674,16,4
10204733,9,1
10204848,10,0
10204946,14,3
10205025,3,0
10205129,5,2
10205270,2,0
10205351,8,1
102901143,16,2
102902115,12,4
102903103,7,1
102904105,6,2
10290526,3,0
10290670,15,1
10290790,4,3
10290846,12,0
102909104,12,4
10291031,7,1
10291197,8,0
10291261,1,0
10291364,10,0
10291454,7,0
10291561,11,1
10291676,5,1
102601207,18,7
102602192,23,6
10260382,9,2
10270110,3,0
1023014,0,1
10250142,9,7
101001964,1,1
101002493,9,0
101003662,14,3
1010041047,9,0
1010051267,9,2
1010061272,9,0
101007745,7,3
101008852,6,5
101009471,3,1
1010101462,10,6
1010112256,4,0
1010121696,9,2
101013855,6,1
101014840,7,4
1010151670,9,4
1010161692,12,5
1010171892,6,5
1010181464,4,0
1010191173,12,6
1010201046,8,2
1010211850,2,3
1010221357,7,1
1010231060,7,9
101024433,0,0
101025540,6,0
1010261765,8,4
1010271062,12,3
101028931,0,3
101029730,5,0
1010301128,5,10
1010311636,10,3
1010321227,5,0
1010331124,8,1
1010341880,6,3
1010351253,9,7
1010362045,7,8
1010371858,3,5
1010381066,7,6
1010391460,6,4
1010402157,6,6
1010412292,8,0
1010422484,16,9
10104320129,12,3
10104425110,9,1
101045880,10,7
1010461687,12,0
1010471216,2,1
1010481561,2,2
1010492665,13,6
1010504439,11,2
1010511544,5,2
101052941,7,4
1010535617,4,9
1010543036,8,6
1010553642,2,4
1010562571,10,3
1010573170,13,1
101901870,3,8
10190210149,6,12
10190311132,8,4
101904552,4,0
101905979,3,4
101906849,0,1
101907744,6,2
1019081182,2,1
101909666,4,6
1019101258,6,3
1019112091,11,6
1019121266,3,6
1019131298,6,0
101914972,4,2
1019152479,13,7
1019161888,3,1
1019172332,3,6
1019182047,3,3
10160139276,17,4
10160244227,24,6
10160328153,15,2
1017011511,8,2
10130128,0,0
101001963,1,2
101002793,6,0
101003563,13,4
1010041145,10,0
1010051167,9,3
1010061374,5,1
101007544,9,4
101008655,6,4
101009372,2,2
1010101365,10,4
1010112455,3,0
1010122193,8,1
101013952,8,1
101014937,8,5
1010151569,11,4
1010161397,12,2
1010171392,9,7
1010181660,6,2
1010191174,11,6
1010201045,9,2
1010211947,3,3
1010221253,9,4
1010231262,5,7
101024532,0,0
101025342,5,1
1010261961,9,5
1010271361,12,1
101028830,2,5
101029629,7,0
101030634,5,9
1010311640,6,3
1010321325,5,1
1010331125,6,1
1010341780,7,3
1010351353,9,6
1010362146,5,8
1010371365,1,5
101038768,8,6
1010391064,7,3
1010401567,2,6
1010412291,8,3
1010422686,17,4
10104322128,10,4
10104419114,10,2
1010451080,8,7
1010461788,10,0
101047819,4,0
1010481760,1,2
1010492668,10,6
1010503341,19,3
1010511348,4,1
1010521141,5,4
1010533427,10,15
1010542242,9,7
1010552750,2,5
1010562277,8,1
1010573070,13,2
101901873,2,6
10190213145,5,14
10190312130,8,5
101904454,3,0
1019051276,3,4
101906550,2,1
101907844,5,2
1019081379,3,1
101909670,1,5
1019101258,5,4
1019112091,11,6
101912771,4,6
1019131197,6,2
101914874,4,1
1019151884,12,9
1019162080,5,5
1019172333,5,3
1019181451,2,6
10160152264,14,6
10160239234,23,5
10160334147,10,7
1017011317,5,1
10130136,1,0
1020011269,10,2
102002551,3,0
102003557,13,1
102004833,7,1
102005497,12,4
102006272,14,5
102007856,8,3
1020081374,12,2
102009863,13,2
102010559,4,1
102011182,9,1
1020121070,15,2
102013577,19,6
102014665,10,1
1020151060,16,3
102016473,5,5
102017569,13,1
1020181073,15,9
102019952,25,5
102020952,20,3
102021046,12,0
1020221039,9,2
102023667,7,3
102024240,9,1
102025125,4,0
102026829,3,0
102027350,7,11
102028648,10,2
102029428,7,4
1020301048,12,4
102031747,9,3
102032720,2,1
102033738,20,1
1020341062,10,1
102035676,8,1
102036571,11,1
102037865,16,1
102038352,8,4
102039432,11,6
102040450,7,3
102041470,13,4
1020421365,16,2
1020431196,14,1
10204411104,10,5
10204512109,10,4
1020461458,19,3
102047331,8,1
102048543,10,0
1020491438,9,2
102050421,3,0
102051525,4,2
102052564,1,2
102053339,16,2
1029019138,14,0
1029023106,17,5
102903699,6,0
102904399,10,1
102905323,3,1
102906367,15,1
102907482,4,7
102908645,7,0
102909893,13,6
102910133,4,1
102911197,7,0
102912850,2,2
102913561,7,1
1029141047,4,0
102915559,7,2
102916077,4,1
10260119193,15,5
10260216177,21,7
102603379,9,2
10270139,1,0
10230122,0,1
102501834,5,11
102001168,67,2
10200255,48,1
10200397,59,1
10200459,33,2
102005185,90,4
102006126,69,6
102007135,54,3
1020081611,71,3
1020091410,60,2
10201083,57,1
102011111,79,2
1020121810,67,2
102013134,81,9
10201489,64,1
102015179,60,3
10201696,67,5
102017146,67,1
1020181812,67,10
1020192316,48,4
1020201913,48,4
102021107,39,2
1020221310,34,3
102023117,63,2
102024125,33,2
10202562,22,0
102026610,23,1
10202775,51,9
102028711,46,2
10202973,29,4
1020301710,44,3
102031118,43,4
10203246,19,1
1020331712,36,1
102034148,60,1
102035117,71,2
102036112,74,1
1020371912,57,2
10203895,49,4
102039104,33,6
10204076,48,3
102041118,64,8
1020421512,65,4
1020431712,92,1
102044910,106,5
1020451214,105,4
1020461910,61,3
10204793,30,1
102048126,40,0
1020491116,34,2
10205036,19,0
10205156,24,1
10205236,61,2
102053185,35,2
102901166,137,2
102902145,107,5
10290393,98,1
10290492,101,1
10290535,21,1
102906127,66,1
10290744,83,6
